"time","country","l"
2245,ALB,531.404544741072
2245,ARE,15093.5146595121
2245,ARG,54030.6728011485
2245,ARM,1610.08017045792
2245,AUS,49911.1765926643
2245,AUT,8818.89962208885
2245,AZE,7972.94549682324
2245,BDI,67043.221458235
2245,BEL,12830.7714156767
2245,BEN,61792.5704363896
2245,BFA,105639.695588747
2245,BGD,115654.809589563
2245,BGR,2856.84507672085
2245,BHR,1995.28380613035
2245,BHS,448.566045409798
2245,BIH,1213.55864722589
2245,BLR,6959.84615526962
2245,BLZ,590.401714486381
2245,BOL,16472.3877438553
2245,BRA,148111.31927874
2245,BRB,180.556627282542
2245,BRN,322.655402056909
2245,BTN,510.056136418948
2245,BWA,4189.48751898322
2245,CAF,11971.0330736896
2245,CAN,65592.8961662412
2245,CHE,12242.5990312676
2245,CHL,15197.325877968
2245,CHN,907114.211716144
2245,CIV,124555.889638753
2245,CMR,112625.074738346
2245,COD,440188.712841381
2245,COG,27984.6337794809
2245,COL,36616.1826494097
2245,COM,2429.58528461824
2245,CPV,519.851989121489
2245,CRI,4056.82463968685
2245,CUB,5096.54986603184
2245,CYP,1285.01491442656
2245,CZE,10602.6890492076
2245,DEU,74982.3306483513
2245,DJI,1259.63738998426
2245,DNK,7309.63929948754
2245,DOM,8900.61284857918
2245,DZA,71018.9100126395
2245,ECU,22790.4834831115
2245,EGY,247016.123986482
2245,ERI,10056.9618661681
2245,ESP,29617.938709355
2245,EST,697.059445954114
2245,ETH,314832.635088781
2245,FIN,5160.75198844346
2245,FJI,969.285167170185
2245,FRA,63982.5171197986
2245,GAB,6756.25146072865
2245,GBR,80813.819332869
2245,GEO,1929.90417070121
2245,GHA,90234.5547710555
2245,GIN,54495.4723645871
2245,GMB,9459.34321523043
2245,GNB,6584.61178298852
2245,GNQ,5199.29037289838
2245,GRC,5683.4347018013
2245,GTM,29842.745784084
2245,GUY,326.90208482788
2245,HKG,8081.25849159211
2245,HND,12873.997983013
2245,HRV,1681.73981465069
2245,HTI,13089.7635663421
2245,HUN,6303.954859138
2245,IDN,293542.684465612
2245,IND,1.24243082565617e6
2245,IRL,5528.50010189521
2245,IRN,92326.0083882086
2245,IRQ,121886.260278385
2245,ISL,329.933371602976
2245,ISR,20682.9845180162
2245,ITA,34421.7259848619
2245,JAM,1126.15728414677
2245,JOR,12449.6672198407
2245,JPN,63473.6866053481
2245,KAZ,28424.4195476089
2245,KEN,132572.278049518
2245,KGZ,11117.8670566945
2245,KHM,18911.3935820938
2245,KOR,23484.8248838516
2245,KWT,6615.0754924977
2245,LAO,6855.09645991719
2245,LBN,4901.4372518986
2245,LBR,18292.0203359889
2245,LBY,7195.12744638374
2245,LCA,92.8717841468012
2245,LKA,10682.6575402573
2245,LSO,2395.56237078336
2245,LTU,1271.4097406664
2245,LUX,1146.68993411852
2245,LVA,964.262132376864
2245,MAC,1196.01336455388
2245,MAR,39854.8651791687
2245,MDA,1527.83212605078
2245,MDG,126807.623992763
2245,MDV,424.493065107781
2245,MEX,122109.614542359
2245,MKD,983.875716453105
2245,MLI,96771.7413108526
2245,MLT,333.596672772655
2245,MMR,48952.7225655716
2245,MNE,374.778945763319
2245,MNG,5612.09931021386
2245,MOZ,155964.723995079
2245,MRT,22385.2660350837
2245,MUS,652.791312058096
2245,MWI,79631.5510728516
2245,MYS,37528.9954556022
2245,NAM,5716.52458520023
2245,NER,236299.735646929
2245,NGA,907909.112427237
2245,NIC,7004.99463038593
2245,NLD,15049.3073421343
2245,NOR,8815.93708725423
2245,NPL,15388.6370552565
2245,NZL,6132.35452371899
2245,OMN,6862.87165271831
2245,PAK,394321.733764396
2245,PAN,6281.55672741142
2245,PER,35716.1240062307
2245,PHL,132786.594140079
2245,PNG,21584.9369839582
2245,POL,19007.9027370251
2245,PRT,6233.7646891323
2245,PRY,7655.73492691805
2245,PSE,12937.7756659267
2245,PYF,220.163367126857
2245,QAT,4254.3353853077
2245,ROU,9988.28651090072
2245,RUS,123761.543747238
2245,RWA,35957.2070989211
2245,SAU,38560.9629856672
2245,SDN,177603.044441914
2245,SEN,82516.3335119371
2245,SGP,5627.8417074153
2245,SLB,3096.90882414516
2245,SLE,16694.599558573
2245,SLV,3139.5739268091
2245,SRB,2968.18688064803
2245,STP,884.879957089208
2245,SUR,527.121730833164
2245,SVK,3408.3133194445
2245,SVN,1623.80804281168
2245,SWE,14196.3009739155
2245,SWZ,2194.06731336935
2245,SYR,34373.6114684064
2245,TCD,75343.5025665884
2245,TGO,33103.8508735019
2245,THA,36727.2856349785
2245,TJK,29105.4652802206
2245,TKM,7983.4752944967
2245,TLS,2230.36547611823
2245,TON,121.056990390006
2245,TUN,11773.69130716
2245,TUR,73657.6592211328
2245,TWN,14465.0920023259
2245,TZA,404611.826672522
2245,UGA,148561.883294772
2245,UKR,20309.8131801276
2245,URY,2783.81265428512
2245,USA,465637.906029798
2245,UZB,38785.199577889
2245,VCT,54.2482430835715
2245,VNM,87468.9668189059
2245,VUT,1205.56082540838
2245,WSM,290.163659821965
2245,YEM,48193.805487903
2245,ZAF,76598.4027286203
2245,ZMB,111743.561004507
2245,ZWE,31223.9852508994
2246,ABW,97.2567710912571
2246,AFG,68644.9660696197
2246,AGO,280288.376155821
2246,ALB,531.265632443931
2246,ARE,15094.3806293534
2246,ARG,54029.6820018676
2246,ARM,1609.94110082802
2246,AUS,49913.9602190335
2246,AUT,8818.9521431985
2246,AZE,7972.52994535956
2246,BDI,67050.0063296924
2246,BEL,12830.8970222977
2246,BEN,61798.6829450243
2246,BFA,105648.965408984
2246,BGD,115643.414002683
2246,BGR,2856.60668425966
2246,BHR,1995.19537165158
2246,BHS,448.561864595218
2246,BIH,1213.42467043738
2246,BLR,6959.67952527558
2246,BLZ,590.390975304947
2246,BOL,16472.060109246
2246,BRA,148100.540160218
2246,BRB,180.545148617852
2246,BRN,322.633042390136
2246,BTN,510.000758272511
2246,BWA,4189.49620749321
2246,CAF,11971.1594391104
2246,CAN,65596.2969800068
2246,CHE,12243.0631273233
2246,CHL,15196.5940725532
2246,CHN,907060.906225031
2246,CIV,124567.506205516
2246,CMR,112634.248765273
2246,COD,440220.312875909
2246,COG,27987.6055268021
2246,COL,36613.353223342
2246,COM,2429.67927597538
2246,CPV,519.823439240073
2246,CRI,4056.57535926555
2246,CUB,5096.04768693198
2246,CYP,1285.00623369854
2246,CZE,10602.8114874605
2246,DEU,74982.4194354298
2246,DJI,1259.61171997089
2246,DNK,7309.80450782984
2246,DOM,8899.91909706574
2246,DZA,71019.0255197346
2246,ECU,22789.885213881
2246,EGY,247024.692749166
2246,ERI,10057.3464454322
2246,ESP,29616.6966446094
2246,EST,697.012529783253
2246,ETH,314840.388559672
2246,FIN,5160.71797209038
2246,FJI,969.251194290614
2246,FRA,63981.968068295
2246,GAB,6756.60476776709
2246,GBR,80814.8495735538
2246,GEO,1929.71740698654
2246,GHA,90238.9540926508
2246,GIN,54499.1898360641
2246,GMB,9459.84970884778
2246,GNB,6584.95784609341
2246,GNQ,5199.56156230056
2246,GRC,5683.12871702853
2246,GTM,29842.2347149766
2246,GUY,326.844244847531
2246,HKG,8081.42214890001
2246,HND,12873.4941394201
2246,HRV,1681.57918024208
2246,HTI,13089.1875406216
2246,HUN,6303.76062486002
2246,IDN,293533.139176458
2246,IND,1.24236145840455e6
2246,IRL,5528.44353807227
2246,IRN,92323.7878403635
2246,IRQ,121891.791366276
2246,ISL,329.925100601653
2246,ISR,20683.9857566649
2246,ITA,34419.8347052352
2246,JAM,1125.9659014375
2246,JOR,12449.2492853085
2246,JPN,63469.8204806384
2246,KAZ,28424.6070160484
2246,KEN,132574.973787108
2246,KGZ,11117.9160987775
2246,KHM,18910.5516733245
2246,KOR,23482.8524168681
2246,KWT,6615.23707929369
2246,LAO,6854.57924564792
2246,LBN,4901.16402344682
2246,LBR,18293.1218472138
2246,LBY,7194.84411371977
2246,LCA,92.8624883387406
2246,LKA,10681.260609068
2246,LSO,2395.45886185061
2246,LTU,1271.32535033999
2246,LUX,1146.75384803356
2246,LVA,964.211023112136
2246,MAC,1196.0868956516
2246,MAR,39853.187420156
2246,MDA,1527.67835411556
2246,MDG,126818.707950833
2246,MDV,424.470733387306
2246,MEX,122103.019821482
2246,MKD,983.78969164981
2246,MLI,96778.3353426477
2246,MLT,333.588132748086
2246,MMR,48950.536509593
2246,MNE,374.752735788371
2246,MNG,5612.18350024461
2246,MOZ,155978.02770981
2246,MRT,22387.4984977271
2246,MUS,652.734706357681
2246,MWI,79636.7944358905
2246,MYS,37528.0915424163
2246,NAM,5716.65432869336
2246,NER,236330.971079457
2246,NGA,907980.502655154
2246,NIC,7004.61426903971
2246,NLD,15049.0529302864
2246,NOR,8816.27039271371
2246,NPL,15386.2064763863
2246,NZL,6132.40046828116
2246,OMN,6862.72741735735
2246,PAK,394318.549702114
2246,PAN,6281.4993600193
2246,PER,35714.9198777008
2246,PHL,132781.869602066
2246,PNG,21585.6275419949
2246,POL,19006.5661212174
2246,PRT,6233.50483924212
2246,PRY,7655.36551382341
2246,PSE,12938.0278716146
2246,PYF,220.14948086005
2246,QAT,4254.36946947849
2246,ROU,9987.65274315266
2246,RUS,123760.679040922
2246,RWA,35958.1753790189
2246,SAU,38559.6783754299
2246,SDN,177617.482582725
2246,SEN,82524.2686196084
2246,SGP,5627.80333663734
2246,SLB,3097.19427617408
2246,SLE,16694.606677497
2246,SLV,3139.09491622195
2246,SRB,2967.80560007558
2246,STP,884.952399238671
2246,SUR,527.092552843786
2246,SVK,3408.16792403814
2246,SVN,1623.78911659226
2246,SWE,14196.7505249202
2246,SWZ,2194.08543901831
2246,SYR,34372.992930771
2246,TCD,75348.9632481072
2246,TGO,33106.3517977646
2246,THA,36724.2545915739
2246,TJK,29106.9505460036
2246,TKM,7983.31904434416
2246,TLS,2230.31481268325
2246,TON,121.051097831071
2246,TUN,11773.2730720968
2246,TUR,73653.4266310898
2246,TWN,14464.4725089056
2246,TZA,404663.621691624
2246,UGA,148566.385495356
2246,UKR,20308.4446004435
2246,URY,2783.67634230798
2246,USA,465649.984421844
2246,UZB,38783.9764588567
2246,VCT,54.2419169639072
2246,VNM,87465.5081513229
2246,VUT,1205.65797998759
2246,WSM,290.15659117456
2246,YEM,48192.0698444576
2246,ZAF,76597.4680863186
2246,ZMB,111756.50145591
2246,ZWE,31224.08046472
2247,ABW,97.2550455222828
2247,AFG,68642.8266989337
2247,AGO,280328.15075864
2247,ALB,531.130922738827
2247,ARE,15095.2206682928
2247,ARG,54028.720944189
2247,ARM,1609.8062149387
2247,AUS,49916.6604872015
2247,AUT,8819.00308897827
2247,AZE,7972.12688144865
2247,BDI,67056.5883210457
2247,BEL,12831.0188619128
2247,BEN,61804.6126649086
2247,BFA,105657.957923634
2247,BGD,115632.361372543
2247,BGR,2856.37546286844
2247,BHR,1995.10959400915
2247,BHS,448.557809242873
2247,BIH,1213.29472729982
2247,BLR,6959.51789805107
2247,BLZ,590.380558488439
2247,BOL,16471.7423099961
2247,BRA,148090.085176192
2247,BRB,180.534015020952
2247,BRN,322.611355016382
2247,BTN,509.947047302642
2247,BWA,4189.50463536538
2247,CAF,11971.2820148625
2247,CAN,65599.5959403927
2247,CHE,12243.5133175626
2247,CHL,15195.8842554826
2247,CHN,907009.202937112
2247,CIV,124578.77532618
2247,CMR,112643.148296257
2247,COD,440250.967109832
2247,COG,27990.4884278126
2247,COL,36610.6088921343
2247,COM,2429.77045111889
2247,CPV,519.795747376
2247,CRI,4056.33357211493
2247,CUB,5095.56062120196
2247,CYP,1284.99781344924
2247,CZE,10602.9302539372
2247,DEU,74982.5055589978
2247,DJI,1259.58682056534
2247,DNK,7309.96476354379
2247,DOM,8899.24621054943
2247,DZA,71019.1375617992
2247,ECU,22789.3049079613
2247,EGY,247033.004737295
2247,ERI,10057.7195015835
2247,ESP,29615.4918923309
2247,EST,696.967024160517
2247,ETH,314847.909611655
2247,FIN,5160.68497644539
2247,FJI,969.218241752438
2247,FRA,63981.4354929068
2247,GAB,6756.94749351571
2247,GBR,80815.8489197579
2247,GEO,1929.53626371489
2247,GHA,90243.2216426495
2247,GIN,54502.7960293806
2247,GMB,9460.34103396284
2247,GNB,6585.29354494734
2247,GNQ,5199.82462974127
2247,GRC,5682.83192777834
2247,GTM,29841.7389864322
2247,GUY,326.788149993416
2247,HKG,8081.58089970355
2247,HND,12873.005430262
2247,HRV,1681.42337974871
2247,HTI,13088.6288202608
2247,HUN,6303.57222341549
2247,IDN,293523.880547056
2247,IND,1.24229417592719e6
2247,IRL,5528.38867172537
2247,IRN,92321.6339607584
2247,IRQ,121897.156764996
2247,ISL,329.917077931493
2247,ISR,20684.9570051689
2247,ITA,34418.000264795
2247,JAM,1125.78029175797
2247,JOR,12448.8439024214
2247,JPN,63466.0705680876
2247,KAZ,28424.7888616341
2247,KEN,132577.588705742
2247,KGZ,11117.9636698078
2247,KHM,18909.7350581743
2247,KOR,23480.9392845897
2247,KWT,6615.39382231448
2247,LAO,6854.07758565964
2247,LBN,4900.89900662266
2247,LBR,18294.190377443
2247,LBY,7194.56929185819
2247,LCA,92.8534723074531
2247,LKA,10679.9057630057
2247,LSO,2395.35846252414
2247,LTU,1271.24349715677
2247,LUX,1146.8158479867
2247,LVA,964.16144975305
2247,MAC,1196.15822520146
2247,MAR,39851.560062423
2247,MDA,1527.5292103508
2247,MDG,126829.460329918
2247,MDV,424.449072758027
2247,MEX,122096.623287704
2247,MKD,983.706254886513
2247,MLI,96784.7319893271
2247,MLT,333.579849136318
2247,MMR,48948.4161299868
2247,MNE,374.727313890663
2247,MNG,5612.26516579953
2247,MOZ,155990.933413856
2247,MRT,22389.6642024534
2247,MUS,652.679803589493
2247,MWI,79641.8808329315
2247,MYS,37527.2147677442
2247,NAM,5716.78018273804
2247,NER,236361.273454019
2247,NGA,908049.756621346
2247,NIC,7004.24533856738
2247,NLD,15048.8061549658
2247,NOR,8816.59371123269
2247,NPL,15383.8491872663
2247,NZL,6132.44503484037
2247,OMN,6862.58751199764
2247,PAK,394315.46118664
2247,PAN,6281.44371415714
2247,PER,35713.7519124048
2247,PHL,132777.286963249
2247,PNG,21586.2974047205
2247,POL,19005.2696950537
2247,PRT,6233.25279535535
2247,PRY,7655.00720041218
2247,PSE,12938.2725159008
2247,PYF,220.136012030814
2247,QAT,4254.40253138904
2247,ROU,9987.0380274439
2247,RUS,123759.840281656
2247,RWA,35959.1146360061
2247,SAU,38558.4323450111
2247,SDN,177631.48871784
2247,SEN,82531.9664142297
2247,SGP,5627.76611723647
2247,SLB,3097.47119016383
2247,SLE,16694.6135828563
2247,SLV,3138.63034684343
2247,SRB,2967.43580542865
2247,STP,885.022673876327
2247,SUR,527.064251760739
2247,SVK,3408.02689651034
2247,SVN,1623.7707583734
2247,SWE,14197.1866032035
2247,SWZ,2194.10302104304
2247,SYR,34372.392960061
2247,TCD,75354.2604930819
2247,TGO,33108.7778775706
2247,THA,36721.314722114
2247,TJK,29108.3913273332
2247,TKM,7983.16748466253
2247,TLS,2230.26567026763
2247,TON,121.045382327126
2247,TUN,11772.8673984967
2247,TUR,73649.3212546689
2247,TWN,14463.871626023
2247,TZA,404713.869291606
2247,UGA,148570.752762269
2247,UKR,20307.1171676051
2247,URY,2783.54412616455
2247,USA,465661.700766035
2247,UZB,38782.7900708101
2247,VCT,54.2357813434172
2247,VNM,87462.1533764261
2247,VUT,1205.7522275241
2247,WSM,290.149734753611
2247,YEM,48190.3863309476
2247,ZAF,76596.5614943483
2247,ZMB,111769.055147381
2247,ZWE,31224.1728224076
2248,ABW,97.2533717500749
2248,AFG,68640.7515740431
2248,AGO,280366.737598302
2248,ALB,531.000287457649
2248,ARE,15096.0355514117
2248,ARG,54027.7887348228
2248,ARM,1609.67538658818
2248,AUS,49919.2798890223
2248,AUT,8819.05250667012
2248,AZE,7971.73592922127
2248,BDI,67062.9734793985
2248,BEL,12831.1370474617
2248,BEN,61810.365045097
2248,BFA,105666.681405296
2248,BGD,115621.641345973
2248,BGR,2856.15119627316
2248,BHR,1995.02639327312
2248,BHS,448.553875586662
2248,BIH,1213.16869595427
2248,BLR,6959.36112328423
2248,BLZ,590.370454354705
2248,BOL,16471.4340506711
2248,BRA,148079.944557601
2248,BRB,180.523216097933
2248,BRN,322.59031967793
2248,BTN,509.894953148768
2248,BWA,4189.51281041783
2248,CAF,11971.4009145595
2248,CAN,65602.7960929005
2248,CHE,12243.9500181521
2248,CHL,15195.1957650844
2248,CHN,906959.05360655
2248,CIV,124589.707362112
2248,CMR,112651.781523391
2248,COD,440280.703787273
2248,COG,27993.2851298411
2248,COL,36607.9470903914
2248,COM,2429.85889432686
2248,CPV,519.768887698785
2248,CRI,4056.09905255792
2248,CUB,5095.08821259962
2248,CYP,1284.98964586093
2248,CZE,10603.0454587101
2248,DEU,74982.5890989548
2248,DJI,1259.5626686194
2248,DNK,7310.12021499427
2248,DOM,8898.59355997657
2248,DZA,71019.2462427733
2248,ECU,22788.7420255524
2248,EGY,247041.067637075
2248,ERI,10058.0813794729
2248,ESP,29614.3233301578
2248,EST,696.922886588247
2248,ETH,314855.205206354
2248,FIN,5160.65297087437
2248,FJI,969.186278877117
2248,FRA,63980.9188990803
2248,GAB,6757.27995435494
2248,GBR,80816.818297563
2248,GEO,1929.36057123525
2248,GHA,90247.3613619132
2248,GIN,54506.2942683596
2248,GMB,9460.81764407731
2248,GNB,6585.61918943605
2248,GNQ,5200.07981806915
2248,GRC,5682.54405723987
2248,GTM,29841.2581377319
2248,GUY,326.733747323421
2248,HKG,8081.73489100791
2248,HND,12872.5314003747
2248,HRV,1681.27226727221
2248,HTI,13088.0868846446
2248,HUN,6303.38947947615
2248,IDN,293514.89995981
2248,IND,1.24222891545865e6
2248,IRL,5528.33545189706
2248,IRN,92319.5447462831
2248,IRQ,121902.361430842
2248,ISL,329.909296130669
2248,ISR,20685.899160456
2248,ITA,34416.2209524033
2248,JAM,1125.60028004771
2248,JOR,12448.4506938253
2248,JPN,63462.4333678185
2248,KAZ,28424.9652529806
2248,KEN,132580.125226846
2248,KGZ,11118.0098139047
2248,KHM,18908.9429756847
2248,KOR,23479.0836974654
2248,KWT,6615.54586664714
2248,LAO,6853.59101108411
2248,LBN,4900.64195420337
2248,LBR,18295.2269123074
2248,LBY,7194.30272483493
2248,LCA,92.8447276062109
2248,LKA,10678.5917290228
2248,LSO,2395.26107925919
2248,LTU,1271.16410468099
2248,LUX,1146.87599119275
2248,LVA,964.113366067009
2248,MAC,1196.227418991
2248,MAR,39849.9815898797
2248,MDA,1527.38455502274
2248,MDG,126839.891021927
2248,MDV,424.428063019802
2248,MEX,122090.418974978
2248,MKD,983.625328090227
2248,MLI,96790.9371467142
2248,MLT,333.57181423243
2248,MMR,48946.3594508612
2248,MNE,374.702656322682
2248,MNG,5612.3443825405
2248,MOZ,156003.45298257
2248,MRT,22391.7651392571
2248,MUS,652.626552383789
2248,MWI,79646.8149531831
2248,MYS,37526.364316182
2248,NAM,5716.90226384897
2248,NER,236390.670526155
2248,NGA,908116.938092262
2248,NIC,7003.8874948577
2248,NLD,15048.5667868301
2248,NOR,8816.90734169742
2248,NPL,15381.5629671406
2248,NZL,6132.48826471696
2248,OMN,6862.4518065653
2248,PAK,394312.465350095
2248,PAN,6281.38973814901
2248,PER,35712.6190231171
2248,PHL,132772.84195701
2248,PNG,21586.9471917284
2248,POL,19004.0122474504
2248,PRT,6233.00832267052
2248,PRY,7654.6596526712
2248,PSE,12938.5098253456
2248,PYF,220.122948065763
2248,QAT,4254.4346016915
2248,ROU,9986.44178990564
2248,RUS,123759.026690681
2248,RWA,35960.0257390818
2248,SAU,38557.2237345615
2248,SDN,177645.075740229
2248,SEN,82539.4339715149
2248,SGP,5627.7300146564
2248,SLB,3097.73982074947
2248,SLE,16694.6202810575
2248,SLV,3138.17978123746
2248,SRB,2967.07714931597
2248,STP,885.090845687992
2248,SUR,527.03680118416
2248,SVK,3407.89010546891
2248,SVN,1623.75295110243
2248,SWE,14197.6096121314
2248,SWZ,2194.12007574369
2248,SYR,34371.8109986305
2248,TCD,75359.3991819462
2248,TGO,33111.1313474354
2248,THA,36718.4632770217
2248,TJK,29109.7889544014
2248,TKM,7983.02047456232
2248,TLS,2230.21800317479
2248,TON,121.039838550064
2248,TUN,11772.4739086636
2248,TUR,73645.3392615057
2248,TWN,14463.2887938398
2248,TZA,404762.615515719
2248,UGA,148574.989135704
2248,UKR,20305.8296419148
2248,URY,2783.4158825969
2248,USA,465673.065905856
2248,UZB,38781.6393096074
2248,VCT,54.2298304647568
2248,VNM,87458.8993695896
2248,VUT,1205.84365478093
2248,WSM,290.143084182447
2248,YEM,48188.7533798894
2248,ZAF,76595.6821105454
2248,ZMB,111781.233595969
2248,ZWE,31224.2624096295
2249,ABW,97.2517482189749
2249,AFG,68638.7387637499
2249,AGO,280404.171984864
2249,ALB,530.873602401628
2249,ARE,15096.826030707
2249,ARG,54026.8845073394
2249,ARM,1609.54849340158
2249,AUS,49921.8208421194
2249,AUT,8819.10044209983
2249,AZE,7971.35672415781
2249,BDI,67069.1676727585
2249,BEL,12831.2516885
2249,BEN,61815.9453732129
2249,BFA,105675.143881141
2249,BGD,115611.243884215
2249,BGR,2855.93367475565
2249,BHR,1994.94569192475
2249,BHS,448.5500599736
2249,BIH,1213.04645824788
2249,BLR,6959.20905518605
2249,BLZ,590.360653512723
2249,BOL,16471.1350447218
2249,BRA,148070.108831126
2249,BRB,180.51274176918
2249,BRN,322.569916730058
2249,BTN,509.844426981588
2249,BWA,4189.52074023419
2249,CAF,11971.5162484111
2249,CAN,65605.9003922632
2249,CHE,12244.3736328328
2249,CHL,15194.5279596562
2249,CHN,906910.411445522
2249,CIV,124600.312367495
2249,CMR,112660.156395531
2249,COD,440309.550312693
2249,COG,27995.9982018614
2249,COL,36605.3653304232
2249,COM,2429.94468736133
2249,CPV,519.742835158183
2249,CRI,4055.87158173974
2249,CUB,5094.63001873837
2249,CYP,1284.98172335064
2249,CZE,10603.157208554
2249,DEU,74982.6701328034
2249,DJI,1259.53924168105
2249,DNK,7310.27100610784
2249,DOM,8897.9605353489
2249,DZA,71019.3516634795
2249,ECU,22788.1960431015
2249,EGY,247048.888905131
2249,ERI,10058.4324136554
2249,ESP,29613.1898695754
2249,EST,696.880075854437
2249,ETH,314862.282097193
2249,FIN,5160.62192566303
2249,FJI,969.155275910504
2249,FRA,63980.4178071146
2249,GAB,6757.60245723627
2249,GBR,80817.7586053127
2249,GEO,1929.19016504762
2249,GHA,90251.3770738029
2249,GIN,54509.6877779663
2249,GMB,9461.27997917952
2249,GNB,6585.9350802102
2249,GNQ,5200.32736289519
2249,GRC,5682.2648369625
2249,GTM,29840.7917220082
2249,GUY,326.680985518609
2249,HKG,8081.88426541936
2249,HND,12872.0716083159
2249,HRV,1681.12570134332
2249,HTI,13087.5612288626
2249,HUN,6303.2122229939
2249,IDN,293506.189056707
2249,IND,1.2421656161296e6
2249,IRL,5528.28382916055
2249,IRN,92317.5182541021
2249,IRQ,121907.41017227
2249,ISL,329.901747961914
2249,ISR,20686.8130927103
2249,ITA,34414.4951086092
2249,JAM,1125.42569660904
2249,JOR,12448.0692935343
2249,JPN,63458.9054857497
2249,KAZ,28425.1363536485
2249,KEN,132582.585699391
2249,KGZ,11118.0545738644
2249,KHM,18908.1746878529
2249,KOR,23477.283920194
2249,KWT,6615.69335303948
2249,LAO,6853.11906725176
2249,LBN,4900.3926264346
2249,LBR,18296.2324080933
2249,LBY,7194.04416440267
2249,LCA,92.8362460448527
2249,LKA,10677.3172728851
2249,LSO,2395.16662133254
2249,LTU,1271.08709878901
2249,LUX,1146.93433316212
2249,LVA,964.06672721759
2249,MAC,1196.29454084941
2249,MAR,39848.4505321584
2249,MDA,1527.24425264225
2249,MDG,126850.00962528
2249,MDV,424.407684582484
2249,MEX,122084.401097447
2249,MKD,983.546835555725
2249,MLI,96796.9565352759
2249,MLT,333.564020563389
2249,MMR,48944.364555933
2249,MNE,374.678740055567
2249,MNG,5612.42122386384
2249,MOZ,156015.597938878
2249,MRT,22393.8032391842
2249,MUS,652.574902928604
2249,MWI,79651.6013463443
2249,MYS,37525.5393968616
2249,NAM,5717.0206850554
2249,NER,236419.189232657
2249,NGA,908182.108940316
2249,NIC,7003.54040419293
2249,NLD,15048.3346034316
2249,NOR,8817.21157407022
2249,NPL,15379.345663185
2249,NZL,6132.53019799286
2249,OMN,6862.32017489896
2249,PAK,394309.559410725
2249,PAN,6281.33738187102
2249,PER,35711.5201553668
2249,PHL,132768.530445301
2249,PNG,21587.577504099
2249,POL,19002.792603976
2249,PRT,6232.77119346698
2249,PRY,7654.32254666822
2249,PSE,12938.7400197292
2249,PYF,220.110276771686
2249,QAT,4254.46571011938
2249,ROU,9985.86347402169
2249,RUS,123758.237512624
2249,RWA,35960.9095314575
2249,SAU,38556.0514191727
2249,SDN,177658.25616004
2249,SEN,82546.6781574818
2249,SGP,5627.69499537839
2249,SLB,3098.00041501581
2249,SLE,16694.6267783153
2249,SLV,3137.74279534011
2249,SRB,2966.72929493483
2249,STP,885.156977438932
2249,SUR,527.01017551167
2249,SVK,3407.75742348452
2249,SVN,1623.73567823901
2249,SWE,14198.019943017
2249,SWZ,2194.13661893191
2249,SYR,34371.2465056005
2249,TCD,75364.3840500582
2249,TGO,33113.4143754771
2249,THA,36715.697590057
2249,TJK,29111.1447177509
2249,TKM,7982.87787739109
2249,TLS,2230.17176708296
2249,TON,121.034461332597
2249,TUN,11772.0922362827
2249,TUR,73641.4769369728
2249,TWN,14462.7234694033
2249,TZA,404809.905048264
2249,UGA,148579.098535109
2249,UKR,20304.5808211787
2249,URY,2783.29149206746
2249,USA,465684.090360542
2249,UZB,38780.5231043617
2249,VCT,54.2240587458124
2249,VNM,87455.7431003908
2249,VUT,1205.93234594462
2249,WSM,290.136633276284
2249,YEM,48187.1694710361
2249,ZAF,76594.8291180496
2249,ZMB,111793.047978263
2249,ZWE,31224.3493094841
2250,ABW,97.2501734200978
2250,AFG,68636.7863950181
2250,AGO,280440.488188098
2250,ALB,530.750747214843
2250,ARE,15097.5928357739
2250,ARG,54026.00742136
2250,ARM,1609.42541671367
2250,AUS,49924.285692081
2250,AUT,8819.14693971938
2250,AZE,7970.98891274339
2250,BDI,67075.1765952736
2250,BEL,12831.3628913008
2250,BEN,61821.3587801712
2250,BFA,105683.35314011
2250,BGD,115601.159253269
2250,BGR,2855.72269495289
2250,BHR,1994.86741478337
2250,BHS,448.546358860412
2250,BIH,1212.92789961974
2250,BLR,6959.06155235395
2250,BLZ,590.351146853826
2250,BOL,16470.8450142159
2250,BRA,148060.568810152
2250,BRB,180.502582259799
2250,BRN,322.55012712234
2250,BTN,509.795421455928
2250,BWA,4189.52843217061
2250,CAF,11971.6281233249
2250,CAN,65608.9117051324
2250,CHE,12244.7845532896
2250,CHL,15193.8802168594
2250,CHN,906863.231079845
2250,CIV,124610.600098328
2250,CMR,112668.280625442
2250,COD,440337.533275631
2250,COG,27998.63013678
2250,COL,36602.8611998693
2250,COM,2430.02790954305
2250,CPV,519.717565460463
2250,CRI,4055.65094742024
2250,CUB,5094.18561066153
2250,CYP,1284.97403856303
2250,CZE,10603.265607045
2250,DEU,74982.7487357214
2250,DJI,1259.5165179735
2250,DNK,7310.41727650517
2250,DOM,8897.34654514096
2250,DZA,71019.4539217163
2250,ECU,22787.6664528127
2250,EGY,247056.475775336
2250,ERI,10058.7729286962
2250,ESP,29612.0904548912
2250,EST,696.838551993535
2250,ETH,314869.1468356
2250,FIN,5160.59181198918
2250,FJI,969.12520399488
2250,FRA,63979.9317517145
2250,GAB,6757.91529996141
2250,GBR,80818.6707144422
2250,GEO,1929.02488564482
2250,GHA,90255.2724876614
2250,GIN,54512.9796872231
